Start Time,End Time,SUBNETWORK,SUBNETWORK Name,Average UL Signal Strength(dbm),Average DL Signal Strength(dbm),SDCCH Blocking,SDCCH Dropped call total number,Voice DL Quality (RxQual 0 to 3),UL Quality (RxQual 0 to 3),TCH Drop Rate,CSSR(Doc),TCH total traffic number FR(erl),TCH total traffic number HR(erl),Handover success rate(%),Operator
07/09/2019 20:00:00,07/09/2019 21:00:00,105.0,Kaedi BSC2(105),-85.0,-80.0,0.0,72.0,0.9178,0.9465,0.0031,1.0,21.2856,0.0019,0.985,Chinguitel
07/09/2019 20:00:00,07/09/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-90.0,-84.0,0.0,566.0,0.9021,0.9036,0.0045,1.0,3.0092,1.205,1.0,Chinguitel
07/10/2019 20:00:00,07/10/2019 21:00:00,101.0,NKC BSC2(101),-88.0,-81.0,0.0081,223.0,0.933,0.9253,0.0013,0.9974,6.1439,8.9917,0.9,Mauritel
07/10/2019 20:00:00,07/10/2019 21:00:00,102.0,NDB BSC2(102),-82.0,-75.0,0.0,74.0,0.9505,0.9368,0.0027,0.9968,4.6272,1.6067,0.9722,Mauritel
07/10/2019 20:00:00,07/10/2019 21:00:00,105.0,Kaedi BSC2(105),-85.0,-80.0,0.0,61.0,0.9211,0.949,0.0013,0.9984,24.3578,0.0286,0.9453,Chinguitel
07/10/2019 20:00:00,07/10/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-89.0,-83.0,0.0,538.0,0.9045,0.9095,0.0,0.9991,28.3669,0.0,0.9714,Chinguitel
07/11/2019 20:00:00,07/11/2019 21:00:00,101.0,NKC BSC2(101),-88.0,-81.0,0.0091,203.0,0.9367,0.9312,0.0004,0.9982,41.8764,0.0,0.9654,Mauritel
07/11/2019 20:00:00,07/11/2019 21:00:00,102.0,NDB BSC2(102),-82.0,-75.0,0.0,56.0,0.9495,0.9384,0.0009,0.9983,28.8236,0.0,0.9975,Mauritel
07/11/2019 20:00:00,07/11/2019 21:00:00,105.0,Kaedi BSC2(105),-85.0,-80.0,0.0057,169.0,0.9163,0.944,0.0024,0.9917,72.1003,0.0017,1.0,Chinguitel
07/11/2019 20:00:00,07/11/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-90.0,-83.0,0.0,556.0,0.9029,0.9064,0.0021,1.0,5.8019,0.0,1.0,Chinguitel
07/12/2019 20:00:00,07/12/2019 21:00:00,101.0,NKC BSC2(101),-87.0,-80.0,0.0049,286.0,0.9275,0.9256,0.0012,0.9849,5.1131,6.3894,0.9613,Mauritel
07/12/2019 20:00:00,07/12/2019 21:00:00,102.0,NDB BSC2(102),-82.0,-75.0,0.0,66.0,0.9493,0.9368,0.0056,0.9822,5.4981,6.0264,0.9729,Mauritel
07/12/2019 20:00:00,07/12/2019 21:00:00,105.0,Kaedi BSC2(105),-85.0,-80.0,0.0,92.0,0.9195,0.9469,0.0,0.9905,3.98,4.6333,0.9609,Chinguitel
07/12/2019 20:00:00,07/12/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-89.0,-83.0,0.0002,556.0,0.9067,0.9064,0.0017,0.9944,20.7725,0.0136,0.896,Chinguitel
07/13/2019 20:00:00,07/13/2019 21:00:00,101.0,NKC BSC2(101),-88.0,-81.0,0.0113,294.0,0.9243,0.9193,0.001,1.0,12.3558,0.0,0.9835,Mauritel
07/13/2019 20:00:00,07/13/2019 21:00:00,102.0,NDB BSC2(102),-82.0,-75.0,0.0,59.0,0.9509,0.9388,0.0004,1.0,45.0983,0.0019,0.9535,Mauritel
07/13/2019 20:00:00,07/13/2019 21:00:00,105.0,Kaedi BSC2(105),-85.0,-80.0,0.0,75.0,0.9175,0.9446,0.0019,0.994,8.9464,0.0,1.0,Chinguitel
07/13/2019 20:00:00,07/13/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-90.0,-84.0,0.0,564.0,0.9046,0.8998,0.0014,0.9989,15.4342,0.0,0.9917,Chinguitel
07/14/2019 20:00:00,07/14/2019 21:00:00,101.0,NKC BSC2(101),-88.0,-81.0,0.007,214.0,0.9334,0.9277,0.0,0.9992,22.0203,0.0,1.0,Mauritel
07/14/2019 20:00:00,07/14/2019 21:00:00,102.0,NDB BSC2(102),-82.0,-75.0,0.0,94.0,0.9475,0.9398,0.0037,0.995,100.2261,57.0328,0.9944,Mauritel
07/14/2019 20:00:00,07/14/2019 21:00:00,105.0,Kaedi BSC2(105),-85.0,-81.0,0.0,80.0,0.9163,0.9452,0.0008,0.9982,37.4331,104.8258,0.995,Chinguitel
07/14/2019 20:00:00,07/14/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-90.0,-84.0,0.0,620.0,0.9023,0.9051,0.0007,0.9973,88.9172,12.8375,0.993,Chinguitel
07/15/2019 20:00:00,07/15/2019 21:00:00,101.0,NKC BSC2(101),-88.0,-81.0,0.0127,203.0,0.9388,0.925,0.0074,0.9889,18.5692,0.0,1.0,Mauritel
07/15/2019 20:00:00,07/15/2019 21:00:00,102.0,NDB BSC2(102),-82.0,-75.0,0.0,76.0,0.9507,0.9468,0.0,0.9956,2.9411,0.0,1.0,Mauritel
07/15/2019 20:00:00,07/15/2019 21:00:00,105.0,Kaedi BSC2(105),-85.0,-80.0,0.0,74.0,0.9181,0.9456,0.0019,0.9997,57.3203,0.0,0.9982,Chinguitel
07/15/2019 20:00:00,07/15/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-90.0,-84.0,0.0,559.0,0.9023,0.9107,0.0008,0.9996,17.4192,0.0,1.0,Chinguitel
07/16/2019 20:00:00,07/16/2019 21:00:00,101.0,NKC BSC2(101),-87.0,-80.0,0.0476,225.0,0.9441,0.9256,0.0006,0.998,55.4328,11.7689,0.9964,Mauritel
07/16/2019 20:00:00,07/16/2019 21:00:00,102.0,NDB BSC2(102),-81.0,-74.0,0.0003,64.0,0.9493,0.9459,0.0018,0.998,18.4528,0.1403,0.995,Mauritel
07/16/2019 20:00:00,07/16/2019 21:00:00,105.0,Kaedi BSC2(105),-84.0,-80.0,0.006,89.0,0.9196,0.9485,0.0,0.9937,22.0769,0.0,0.942,Chinguitel
07/16/2019 20:00:00,07/16/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-88.0,-82.0,0.0006,595.0,0.9048,0.9054,0.0004,0.9964,29.1878,0.0,0.9877,Chinguitel
07/17/2019 20:00:00,07/17/2019 21:00:00,101.0,NKC BSC2(101),-87.0,-81.0,0.0054,238.0,0.9294,0.9262,0.004,0.9947,10.1344,0.0,0.9746,Mauritel
07/17/2019 20:00:00,07/17/2019 21:00:00,102.0,NDB BSC2(102),-82.0,-75.0,0.0,70.0,0.9468,0.9415,0.0103,1.0,4.6106,0.0,1.0,Mauritel
07/17/2019 20:00:00,07/17/2019 21:00:00,105.0,Kaedi BSC2(105),-85.0,-80.0,0.0,83.0,0.9154,0.9432,0.0054,0.9967,14.6403,0.0075,0.962,Chinguitel
07/17/2019 20:00:00,07/17/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-89.0,-83.0,0.0001,619.0,0.904,0.9029,0.0014,0.9983,19.8169,0.9356,0.9836,Chinguitel
07/18/2019 20:00:00,07/18/2019 21:00:00,101.0,NKC BSC2(101),-88.0,-81.0,0.0059,221.0,0.9347,0.9266,0.0016,0.9966,5.9125,0.0,0.8571,Mauritel
07/18/2019 20:00:00,07/18/2019 21:00:00,102.0,NDB BSC2(102),-82.0,-75.0,0.0,63.0,0.954,0.9472,0.0005,0.9942,27.7619,0.0275,0.9863,Mauritel
07/18/2019 20:00:00,07/18/2019 21:00:00,105.0,Kaedi BSC2(105),-85.0,-81.0,0.0,86.0,0.9183,0.949,0.0008,0.9988,13.0094,0.0,0.9934,Chinguitel
07/18/2019 20:00:00,07/18/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-90.0,-84.0,0.0008,642.0,0.9035,0.9042,0.0,0.9978,28.9708,0.0367,0.9967,Chinguitel
07/19/2019 20:00:00,07/19/2019 21:00:00,101.0,NKC BSC2(101),-88.0,-81.0,0.0057,178.0,0.9348,0.9249,0.0065,0.9854,4.2597,0.0,0.986,Mauritel
07/19/2019 20:00:00,07/19/2019 21:00:00,102.0,NDB BSC2(102),-83.0,-76.0,0.0,55.0,0.9557,0.9504,0.0001,0.9988,115.8225,83.5442,0.9913,Mauritel
07/19/2019 20:00:00,07/19/2019 21:00:00,105.0,Kaedi BSC2(105),-86.0,-81.0,0.004,82.0,0.9153,0.9529,0.0005,0.9987,59.5792,2.7206,0.9958,Chinguitel
07/19/2019 20:00:00,07/19/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-90.0,-84.0,0.0,540.0,0.9021,0.906,0.0009,0.9994,61.5111,59.8364,0.9468,Chinguitel
07/20/2019 20:00:00,07/20/2019 21:00:00,101.0,NKC BSC2(101),-88.0,-81.0,0.0057,235.0,0.937,0.9269,0.001,0.9965,82.6833,0.3303,0.9909,Mauritel
07/20/2019 20:00:00,07/20/2019 21:00:00,102.0,NDB BSC2(102),-82.0,-75.0,0.0,49.0,0.9523,0.9489,0.0023,0.9969,31.7956,0.0083,0.9696,Mauritel
07/20/2019 20:00:00,07/20/2019 21:00:00,105.0,Kaedi BSC2(105),-85.0,-80.0,0.0002,71.0,0.9148,0.9445,0.0004,0.9995,70.1317,0.0,0.9984,Chinguitel
07/20/2019 20:00:00,07/20/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-89.0,-83.0,0.0036,591.0,0.9037,0.906,0.0005,1.0,23.9675,0.1536,1.0,Chinguitel
07/21/2019 20:00:00,07/21/2019 21:00:00,101.0,NKC BSC2(101),-88.0,-81.0,0.0002,194.0,0.9358,0.9284,0.0002,1.0,76.7583,1.0928,0.9979,Mauritel
07/21/2019 20:00:00,07/21/2019 21:00:00,102.0,NDB BSC2(102),-82.0,-75.0,0.0,59.0,0.9498,0.9407,0.001,0.995,23.8394,2.2783,0.9947,Mauritel
07/21/2019 20:00:00,07/21/2019 21:00:00,105.0,Kaedi BSC2(105),-84.0,-80.0,0.0071,77.0,0.9204,0.9468,0.001,0.9886,48.8664,1.6089,0.9803,Chinguitel
07/21/2019 20:00:00,07/21/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-89.0,-83.0,0.0008,602.0,0.9029,0.9067,0.0003,0.9949,153.71,46.2294,0.9837,Chinguitel
07/22/2019 20:00:00,07/22/2019 21:00:00,101.0,NKC BSC2(101),-88.0,-81.0,0.0089,201.0,0.9401,0.9278,0.0002,0.9989,173.1281,12.4392,0.9928,Mauritel
07/22/2019 20:00:00,07/22/2019 21:00:00,102.0,NDB BSC2(102),-83.0,-75.0,0.0,93.0,0.9525,0.9395,0.0001,0.9959,75.3875,1.9889,0.9947,Mauritel
07/22/2019 20:00:00,07/22/2019 21:00:00,105.0,Kaedi BSC2(105),-85.0,-80.0,0.0,91.0,0.9099,0.9451,0.0002,0.9997,33.7147,0.2594,0.996,Chinguitel
07/22/2019 20:00:00,07/22/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-90.0,-84.0,0.0,608.0,0.905,0.9066,0.0005,0.9988,76.4353,1.0058,0.981,Chinguitel
07/23/2019 20:00:00,07/23/2019 21:00:00,101.0,NKC BSC2(101),-88.0,-81.0,0.0053,205.0,0.9312,0.9274,0.0007,0.9944,144.4117,2.1114,0.9947,Mauritel
07/23/2019 20:00:00,07/23/2019 21:00:00,102.0,NDB BSC2(102),-82.0,-75.0,0.0,70.0,0.9493,0.9378,0.0002,0.9986,103.3842,1.1406,0.9971,Mauritel
07/23/2019 20:00:00,07/23/2019 21:00:00,105.0,Kaedi BSC2(105),-85.0,-80.0,0.0,73.0,0.9186,0.9478,0.0006,0.9965,142.275,0.5333,0.9961,Chinguitel
07/23/2019 20:00:00,07/23/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-90.0,-84.0,0.0,585.0,0.9055,0.9095,0.0,1.0,2.7472,0.0336,0.9851,Chinguitel
07/24/2019 20:00:00,07/24/2019 21:00:00,101.0,NKC BSC2(101),-88.0,-81.0,0.0071,239.0,0.9309,0.9309,0.0012,0.9936,51.7783,0.2589,0.9709,Mauritel
07/24/2019 20:00:00,07/24/2019 21:00:00,102.0,NDB BSC2(102),-82.0,-75.0,0.0002,64.0,0.949,0.9335,0.0008,0.9978,88.2678,1.65,0.9714,Mauritel
07/24/2019 20:00:00,07/24/2019 21:00:00,105.0,Kaedi BSC2(105),-84.0,-80.0,0.0796,623.0,0.9228,0.9538,0.0,1.0,0.0,0.0,1.0,Chinguitel
07/24/2019 20:00:00,07/24/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-90.0,-84.0,0.0012,547.0,0.8993,0.9107,0.0,1.0,0.0,0.0,1.0,Chinguitel
07/25/2019 20:00:00,07/25/2019 21:00:00,101.0,NKC BSC2(101),-88.0,-82.0,0.0112,186.0,0.9378,0.924,0.0,1.0,0.0,0.0,1.0,Mauritel
07/25/2019 20:00:00,07/25/2019 21:00:00,102.0,NDB BSC2(102),-82.0,-75.0,0.0,57.0,0.9509,0.9337,0.0,1.0,0.0,0.0,1.0,Mauritel
07/25/2019 20:00:00,07/25/2019 21:00:00,105.0,Kaedi BSC2(105),-85.0,-81.0,0.0,87.0,0.9161,0.9403,0.0,1.0,0.0,0.0,1.0,Chinguitel
07/25/2019 20:00:00,07/25/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-90.0,-84.0,0.0002,550.0,0.904,0.9089,0.0,1.0,0.0,0.0,1.0,Chinguitel
07/26/2019 20:00:00,07/26/2019 21:00:00,101.0,NKC BSC2(101),-88.0,-81.0,0.0075,196.0,0.9402,0.9246,0.0,1.0,0.0,0.0,1.0,Mauritel
07/26/2019 20:00:00,07/26/2019 21:00:00,102.0,NDB BSC2(102),-82.0,-74.0,0.0002,75.0,0.945,0.9393,0.0111,0.9849,33.3231,6.7278,0.9862,Mauritel
07/26/2019 20:00:00,07/26/2019 21:00:00,105.0,Kaedi BSC2(105),-86.0,-81.0,0.0034,135.0,0.9137,0.9469,0.0072,0.7783,43.8386,273.3131,0.9931,Chinguitel
07/26/2019 20:00:00,07/26/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-89.0,-82.0,0.0025,763.0,0.8829,0.906,0.013,0.9233,69.0189,165.6586,0.9925,Chinguitel
07/27/2019 20:00:00,07/27/2019 21:00:00,101.0,NKC BSC2(101),-88.0,-81.0,0.0105,199.0,0.9359,0.9251,0.0085,0.8195,49.2381,302.8908,0.9946,Mauritel
07/27/2019 20:00:00,07/27/2019 21:00:00,102.0,NDB BSC2(102),-82.0,-76.0,0.0,54.0,0.9502,0.9392,0.0031,0.9379,59.3861,59.6711,0.9924,Mauritel
07/27/2019 20:00:00,07/27/2019 21:00:00,105.0,Kaedi BSC2(105),-86.0,-81.0,0.0,95.0,0.9163,0.9424,0.0108,0.9522,5.4308,501.7931,0.986,Chinguitel
07/27/2019 20:00:00,07/27/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-89.0,-83.0,0.0,605.0,0.9002,0.9073,0.0095,0.9808,68.205,119.9575,0.9902,Chinguitel
07/28/2019 20:00:00,07/28/2019 21:00:00,101.0,NKC BSC2(101),-88.0,-81.0,0.0023,218.0,0.9401,0.9241,0.0084,0.9909,139.7708,65.1406,0.9664,Mauritel
07/28/2019 20:00:00,07/28/2019 21:00:00,102.0,NDB BSC2(102),-83.0,-75.0,0.0,72.0,0.9506,0.9402,0.0108,0.9918,112.8503,32.8608,0.9962,Mauritel
07/28/2019 20:00:00,07/28/2019 21:00:00,105.0,Kaedi BSC2(105),-86.0,-81.0,0.0,90.0,0.9184,0.9406,0.0153,0.9912,49.1558,6.2722,0.9348,Chinguitel
07/28/2019 20:00:00,07/28/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-89.0,-83.0,0.0078,1084.0,0.8988,0.9085,0.0033,0.9986,54.6006,11.1322,0.9952,Chinguitel
07/29/2019 20:00:00,07/29/2019 21:00:00,101.0,NKC BSC2(101),-87.0,-81.0,0.0078,213.0,0.9319,0.923,0.0070999999999999,0.9372,33.4972,270.0558,0.9931,Mauritel
07/29/2019 20:00:00,07/29/2019 21:00:00,102.0,NDB BSC2(102),-82.0,-75.0,0.0,63.0,0.9498,0.9427,0.0206,0.9731,10.0636,61.1406,0.9886,Mauritel
07/29/2019 20:00:00,07/29/2019 21:00:00,105.0,Kaedi BSC2(105),-85.0,-81.0,0.0,78.0,0.9192,0.9487,0.0040999999999999,0.9955,113.2367,25.3869,0.991,Chinguitel
07/29/2019 20:00:00,07/29/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-90.0,-84.0,0.0,625.0,0.9038,0.9033,0.0197,0.976,93.2403,220.1033,0.9854,Chinguitel
07/30/2019 20:00:00,07/30/2019 21:00:00,101.0,NKC BSC2(101),-88.0,-81.0,0.001,184.0,0.9318,0.9261,0.0056,0.9434,50.1022,72.7436,0.9955,Mauritel
07/30/2019 20:00:00,07/30/2019 21:00:00,102.0,NDB BSC2(102),-83.0,-75.0,0.0,60.0,0.9533,0.9407,0.0072,0.9903,2.7019,287.4531,0.9945,Mauritel
07/30/2019 20:00:00,07/30/2019 21:00:00,105.0,Kaedi BSC2(105),-86.0,-81.0,0.0,92.0,0.9202,0.9433,0.0037,0.9911,4.15,279.3822,0.9932,Chinguitel
07/30/2019 20:00:00,07/30/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-90.0,-84.0,0.0005,578.0,0.9044,0.9025,0.0084,0.993,90.8756,30.8531,0.994,Chinguitel
07/31/2019 20:00:00,07/31/2019 21:00:00,101.0,NKC BSC2(101),-87.0,-81.0,0.0074,208.0,0.9308,0.9289,0.0066,0.9923,149.0181,60.5581,0.9909,Mauritel
07/31/2019 20:00:00,07/31/2019 21:00:00,102.0,NDB BSC2(102),-83.0,-76.0,0.0,71.0,0.9516,0.942,0.0098,0.986,2.7092,221.1531,0.9935,Mauritel
07/31/2019 20:00:00,07/31/2019 21:00:00,105.0,Kaedi BSC2(105),-85.0,-80.0,0.0,79.0,0.922,0.9473,0.0069,0.9929,150.3317,70.6389,0.9922,Chinguitel
07/31/2019 20:00:00,07/31/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-89.0,-83.0,0.0013,625.0,0.9064,0.9098,0.0058,0.9913,57.4281,4.4917,0.9903,Chinguitel
08/01/2019 20:00:00,08/01/2019 21:00:00,101.0,NKC BSC2(101),-87.0,-81.0,0.0129,232.0,0.9283,0.9309,0.0033,0.9962,85.1103,21.7989,0.9867,Mauritel
08/01/2019 20:00:00,08/01/2019 21:00:00,102.0,NDB BSC2(102),-83.0,-76.0,0.0,48.0,0.952,0.9455,0.0138,0.9798,1.6619,219.0422,0.9499,Mauritel
08/01/2019 20:00:00,08/01/2019 21:00:00,105.0,Kaedi BSC2(105),-85.0,-80.0,0.0,67.0,0.9216,0.9446,0.0056,0.9946,82.9653,82.6536,0.996,Chinguitel
08/01/2019 20:00:00,08/01/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-90.0,-84.0,0.0,625.0,0.9035,0.9061,0.0026,0.9968,34.2939,87.3869,0.9939,Chinguitel
08/02/2019 20:00:00,08/02/2019 21:00:00,101.0,NKC BSC2(101),-87.0,-80.0,0.0273,927.0,0.9254,0.9288,0.0096,0.9924,123.2242,100.6922,0.9902,Mauritel
08/02/2019 20:00:00,08/02/2019 21:00:00,102.0,NDB BSC2(102),-82.0,-75.0,0.0,93.0,0.9503,0.9342,0.0144999999999999,0.9887,102.4258,12.2836,0.994,Mauritel
08/02/2019 20:00:00,08/02/2019 21:00:00,105.0,Kaedi BSC2(105),-85.0,-81.0,0.0,138.0,0.9229,0.9426,0.0069999999999999,0.9918,77.6611,49.4144,0.9879,Chinguitel
08/02/2019 20:00:00,08/02/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-90.0,-84.0,0.0007,1359.0,0.9027,0.9025,0.0051,0.974,12.8378,454.4228,0.993,Chinguitel
08/03/2019 20:00:00,08/03/2019 21:00:00,101.0,NKC BSC2(101),-88.0,-81.0,0.0035,252.0,0.9287,0.9257,0.0025,0.9965,73.0419,16.9553,0.9954,Mauritel
08/03/2019 20:00:00,08/03/2019 21:00:00,102.0,NDB BSC2(102),-82.0,-75.0,0.0,58.0,0.9494,0.9439,0.0046999999999999,0.9977,144.1642,94.8611,0.9864,Mauritel
08/03/2019 20:00:00,08/03/2019 21:00:00,105.0,Kaedi BSC2(105),-85.0,-80.0,0.0,90.0,0.9209,0.9418,0.0015,0.969,60.7806,351.8342,0.9965,Chinguitel
08/03/2019 20:00:00,08/03/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-90.0,-84.0,0.0005,665.0,0.9075,0.9025,0.0074,0.9898,238.2903,53.3881,0.9938,Chinguitel
08/04/2019 20:00:00,08/04/2019 21:00:00,101.0,NKC BSC2(101),-88.0,-81.0,0.01,249.0,0.9286,0.9246,0.0068,0.9963,198.1764,142.9083,0.9823,Mauritel
08/04/2019 20:00:00,08/04/2019 21:00:00,102.0,NDB BSC2(102),-83.0,-75.0,0.0,59.0,0.9505,0.9404,0.0103,0.9865,59.945,17.0011,0.9905,Mauritel
08/04/2019 20:00:00,08/04/2019 21:00:00,105.0,Kaedi BSC2(105),-86.0,-81.0,0.0,75.0,0.917,0.9392,0.0385,0.9822,8.2436,0.0,0.9902,Chinguitel
08/04/2019 20:00:00,08/04/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-90.0,-84.0,0.0008,612.0,0.9056,0.9008,0.0022,0.9984,8.9567,432.7392,0.996,Chinguitel
08/05/2019 20:00:00,08/05/2019 21:00:00,101.0,NKC BSC2(101),-88.0,-81.0,0.0271,240.0,0.9307,0.9245,0.0062,0.9943,95.9842,18.4281,0.9891,Mauritel
08/05/2019 20:00:00,08/05/2019 21:00:00,102.0,NDB BSC2(102),-83.0,-76.0,0.0003,78.0,0.9496,0.9415,0.0108,0.9773,68.1236,28.6844,0.988,Mauritel
08/05/2019 20:00:00,08/05/2019 21:00:00,105.0,Kaedi BSC2(105),-85.0,-81.0,0.0,86.0,0.9211,0.9468,0.0029,0.9925,163.3939,107.5403,0.9908,Chinguitel
08/05/2019 20:00:00,08/05/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-90.0,-84.0,0.0008,682.0,0.9071,0.9029,0.0048,0.9959,71.3997,25.3594,0.9864,Chinguitel
08/06/2019 20:00:00,08/06/2019 21:00:00,101.0,NKC BSC2(101),-88.0,-81.0,0.0026,222.0,0.9322,0.9241,0.0209,0.9788,34.0764,141.99,0.9563,Mauritel
08/06/2019 20:00:00,08/06/2019 21:00:00,102.0,NDB BSC2(102),-83.0,-75.0,0.0,63.0,0.9468,0.9404,0.0165,0.9872,2.4375,269.7586,0.9831,Mauritel
08/06/2019 20:00:00,08/06/2019 21:00:00,105.0,Kaedi BSC2(105),-85.0,-80.0,0.0,71.0,0.9243,0.9509,0.0025,0.9939,140.8972,83.4061,0.9968,Chinguitel
08/06/2019 20:00:00,08/06/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-90.0,-83.0,0.0012,589.0,0.9015,0.905,0.0034,0.9964,135.0572,6.5275,0.9913,Chinguitel
08/07/2019 20:00:00,08/07/2019 21:00:00,101.0,NKC BSC2(101),-88.0,-81.0,0.0044,196.0,0.9353,0.924,0.0048,0.9901,119.0458,35.1856,0.9965,Mauritel
08/07/2019 20:00:00,08/07/2019 21:00:00,102.0,NDB BSC2(102),-82.0,-75.0,0.0,74.0,0.947,0.9401,0.0181,0.9754,126.0403,48.3683,0.8623,Mauritel
08/07/2019 20:00:00,08/07/2019 21:00:00,105.0,Kaedi BSC2(105),-85.0,-80.0,0.0,79.0,0.9184,0.9469,0.0018,0.9932,90.0225,58.3542,0.9991,Chinguitel
08/07/2019 20:00:00,08/07/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-89.0,-83.0,0.0018,612.0,0.907,0.908,0.0068,0.8276,115.3411,190.7675,0.9874,Chinguitel
08/08/2019 20:00:00,08/08/2019 21:00:00,101.0,NKC BSC2(101),-88.0,-81.0,0.018,268.0,0.9428,0.9252,0.0089,0.8979,4.8217,402.5942,0.9858,Mauritel
08/08/2019 20:00:00,08/08/2019 21:00:00,102.0,NDB BSC2(102),-82.0,-75.0,0.0,82.0,0.9489,0.9442,0.0037,0.9956,238.7781,27.7225,0.9939,Mauritel
08/08/2019 20:00:00,08/08/2019 21:00:00,105.0,Kaedi BSC2(105),-84.0,-79.0,0.036,222.0,0.9325,0.9529,0.0019,0.9957,92.2694,43.6583,0.9956,Chinguitel
08/08/2019 20:00:00,08/08/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-89.0,-83.0,0.0054,846.0,0.9022,0.9075,0.0033,0.9966,156.6083,7.2708,0.9914,Chinguitel
08/09/2019 20:00:00,08/09/2019 21:00:00,101.0,NKC BSC2(101),-88.0,-81.0,0.0142,234.0,0.9401,0.9211,0.0023,0.9981,165.9292,144.7339,0.9928,Mauritel
08/09/2019 20:00:00,08/09/2019 21:00:00,102.0,NDB BSC2(102),-82.0,-75.0,0.0013,55.0,0.9474,0.9431,0.0087,0.9971,131.3783,24.8228,0.7856,Mauritel
08/09/2019 20:00:00,08/09/2019 21:00:00,105.0,Kaedi BSC2(105),-85.0,-80.0,0.0,91.0,0.9187,0.947,0.0107,0.9917,12.8994,178.7928,0.9719,Chinguitel
08/09/2019 20:00:00,08/09/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-89.0,-83.0,0.0015,630.0,0.9058,0.902,0.0077,0.8744,46.6917,273.7375,0.8164,Chinguitel
08/10/2019 20:00:00,08/10/2019 21:00:00,101.0,NKC BSC2(101),-88.0,-81.0,0.0193,213.0,0.9355,0.9283,0.0051,0.9968,60.1522,14.8081,0.9213,Mauritel
08/10/2019 20:00:00,08/10/2019 21:00:00,102.0,NDB BSC2(102),-83.0,-76.0,0.0,46.0,0.9475,0.9369,0.0027,0.9978,111.1094,8.0939,0.9893,Mauritel
08/10/2019 20:00:00,08/10/2019 21:00:00,105.0,Kaedi BSC2(105),-85.0,-81.0,0.0,95.0,0.9193,0.9386,0.0055,0.9936,57.4483,92.4736,0.9833,Chinguitel
08/10/2019 20:00:00,08/10/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-89.0,-83.0,0.0008,694.0,0.9085,0.9031,0.0131,0.9928,139.0144,28.6808,0.8965,Chinguitel
08/11/2019 20:00:00,08/11/2019 21:00:00,101.0,NKC BSC2(101),-87.0,-81.0,0.0048,292.0,0.9321,0.9287,0.0033,0.9968,157.3967,56.4694,0.9918,Mauritel
08/11/2019 20:00:00,08/11/2019 21:00:00,102.0,NDB BSC2(102),-83.0,-75.0,0.0001,79.0,0.9471,0.9377,0.0034999999999999,0.9972,156.7658,82.4708,0.9874,Mauritel
08/11/2019 20:00:00,08/11/2019 21:00:00,105.0,Kaedi BSC2(105),-85.0,-81.0,0.0,101.0,0.9186,0.9441,0.0022,0.9982,81.9486,88.1928,0.9873,Chinguitel
08/11/2019 20:00:00,08/11/2019 21:00:00,106.0,KiffaBSC2(106) BSC2(106),-90.0,-84.0,0.0001,672.0,0.8994,0.9072,0.0055,0.9942,153.875,72.7847,0.9917,Chinguitel
08/12/2019 20:00:00,08/12/2019 21:00:00,101.0,NKC BSC2(101),-88.0,-81.0,0.0187,240.0,0.9421,0.9255,0.0,0.9933,0.0822,0.0,1.0,Mauritel
08/12/2019 20:00:00,08/12/2019 21:00:00,102.0,NDB BSC2(102),-83.0,-76.0,0.0,78.0,0.9349,0.9295,0.0044,0.9949,145.8814,27.6728,0.9978,Mauritel
